"","Region","Modification","Frequency","axisGroup","Expression","SampleGenes"
"306","Gene40","H3-1",63.4920634920635,40,"Low Expression","control6_Seedling"
"307","Gene40","H3K9ac",55.5555555555556,40,"Low Expression","control6_Seedling"
"308","Gene40","H4K12ac",23.8095238095238,40,"Low Expression","control6_Seedling"
"309","Gene40","H3K27me1",47.6190476190476,40,"Low Expression","control6_Seedling"
"310","Gene40","H4K16ac",34.9206349206349,40,"Low Expression","control6_Seedling"
"311","Gene40","H3K14ac",30.1587301587302,40,"Low Expression","control6_Seedling"
"312","Gene40","H2A",55.5555555555556,40,"Low Expression","control6_Seedling"
"313","Gene40","H3",28.5714285714286,40,"Low Expression","control6_Seedling"
"314","Gene40","H2A-X",30.1587301587302,40,"Low Expression","control6_Seedling"
"315","Gene40","H3K18ac",4.76190476190476,40,"Low Expression","control6_Seedling"
"316","Gene60","H3-3",77.7777777777778,60,"Low Expression","control6_Seedling"
"317","Gene60","H3K9me2",1.58730158730159,60,"Low Expression","control6_Seedling"
"318","Gene60","H3K27me3",20.6349206349206,60,"Low Expression","control6_Seedling"
"319","Gene60","H2A-Z",38.0952380952381,60,"Low Expression","control6_Seedling"
"320","Gene60","H2AK121ub",9.52380952380952,60,"Low Expression","control6_Seedling"
"321","Gene60","H3ac",0,60,"Low Expression","control6_Seedling"
"322","Gene60","H3K4me3",63.4920634920635,60,"Low Expression","control6_Seedling"
"323","Gene60","H3K36me3",60.3174603174603,60,"Low Expression","control6_Seedling"
"324","Gene60","H3K27ac",7.93650793650794,60,"Low Expression","control6_Seedling"
"325","Gene60","H4K5ac",4.76190476190476,60,"Low Expression","control6_Seedling"
"326","Gene60","H4K8ac",7.93650793650794,60,"Low Expression","control6_Seedling"
"327","Gene60","H3-1",53.968253968254,60,"Low Expression","control6_Seedling"
"328","Gene60","H3K9ac",19.047619047619,60,"Low Expression","control6_Seedling"
"329","Gene60","H4K12ac",6.34920634920635,60,"Low Expression","control6_Seedling"
"330","Gene60","H3K27me1",41.2698412698413,60,"Low Expression","control6_Seedling"
"331","Gene60","H4K16ac",14.2857142857143,60,"Low Expression","control6_Seedling"
"332","Gene60","H3K14ac",14.2857142857143,60,"Low Expression","control6_Seedling"
"333","Gene60","H2A",58.7301587301587,60,"Low Expression","control6_Seedling"
"334","Gene60","H3",15.8730158730159,60,"Low Expression","control6_Seedling"
"335","Gene60","H2A-X",28.5714285714286,60,"Low Expression","control6_Seedling"
"336","Gene60","H3K18ac",1.58730158730159,60,"Low Expression","control6_Seedling"
"337","Gene80","H3-3",74.6031746031746,80,"Low Expression","control6_Seedling"
"338","Gene80","H3K9me2",4.76190476190476,80,"Low Expression","control6_Seedling"
"339","Gene80","H3K27me3",17.4603174603175,80,"Low Expression","control6_Seedling"
"340","Gene80","H2A-Z",44.4444444444444,80,"Low Expression","control6_Seedling"
"341","Gene80","H2AK121ub",11.1111111111111,80,"Low Expression","control6_Seedling"
"342","Gene80","H3ac",0,80,"Low Expression","control6_Seedling"
"343","Gene80","H3K4me3",33.3333333333333,80,"Low Expression","control6_Seedling"
"344","Gene80","H3K36me3",25.3968253968254,80,"Low Expression","control6_Seedling"
"345","Gene80","H3K27ac",11.1111111111111,80,"Low Expression","control6_Seedling"
"346","Gene80","H4K5ac",4.76190476190476,80,"Low Expression","control6_Seedling"
"347","Gene80","H4K8ac",11.1111111111111,80,"Low Expression","control6_Seedling"
"348","Gene80","H3-1",52.3809523809524,80,"Low Expression","control6_Seedling"
"349","Gene80","H3K9ac",26.984126984127,80,"Low Expression","control6_Seedling"
"350","Gene80","H4K12ac",11.1111111111111,80,"Low Expression","control6_Seedling"
"351","Gene80","H3K27me1",39.6825396825397,80,"Low Expression","control6_Seedling"
"352","Gene80","H4K16ac",15.8730158730159,80,"Low Expression","control6_Seedling"
"353","Gene80","H3K14ac",19.047619047619,80,"Low Expression","control6_Seedling"
"354","Gene80","H2A",55.5555555555556,80,"Low Expression","control6_Seedling"
"355","Gene80","H3",12.6984126984127,80,"Low Expression","control6_Seedling"
"356","Gene80","H2A-X",22.2222222222222,80,"Low Expression","control6_Seedling"
"357","Gene80","H3K18ac",4.76190476190476,80,"Low Expression","control6_Seedling"
"358","Gene100","H3-3",77.7777777777778,100,"Low Expression","control6_Seedling"
"359","Gene100","H3K9me2",4.76190476190476,100,"Low Expression","control6_Seedling"
"360","Gene100","H3K27me3",20.6349206349206,100,"Low Expression","control6_Seedling"
"361","Gene100","H2A-Z",55.5555555555556,100,"Low Expression","control6_Seedling"
"362","Gene100","H2AK121ub",14.2857142857143,100,"Low Expression","control6_Seedling"
"363","Gene100","H3ac",0,100,"Low Expression","control6_Seedling"
"364","Gene100","H3K4me3",28.5714285714286,100,"Low Expression","control6_Seedling"
"365","Gene100","H3K36me3",14.2857142857143,100,"Low Expression","control6_Seedling"
"366","Gene100","H3K27ac",9.52380952380952,100,"Low Expression","control6_Seedling"
"367","Gene100","H4K5ac",11.1111111111111,100,"Low Expression","control6_Seedling"
"368","Gene100","H4K8ac",12.6984126984127,100,"Low Expression","control6_Seedling"
"369","Gene100","H3-1",36.5079365079365,100,"Low Expression","control6_Seedling"
"370","Gene100","H3K9ac",25.3968253968254,100,"Low Expression","control6_Seedling"
"371","Gene100","H4K12ac",15.8730158730159,100,"Low Expression","control6_Seedling"
"372","Gene100","H3K27me1",31.7460317460317,100,"Low Expression","control6_Seedling"
"373","Gene100","H4K16ac",17.4603174603175,100,"Low Expression","control6_Seedling"
"374","Gene100","H3K14ac",15.8730158730159,100,"Low Expression","control6_Seedling"
"375","Gene100","H2A",44.4444444444444,100,"Low Expression","control6_Seedling"
"376","Gene100","H3",4.76190476190476,100,"Low Expression","control6_Seedling"
"377","Gene100","H2A-X",14.2857142857143,100,"Low Expression","control6_Seedling"
"378","Gene100","H3K18ac",6.34920634920635,100,"Low Expression","control6_Seedling"
"379","Downstream","H3-3",52.3809523809524,120,"Low Expression","control6_Seedling"
"380","Downstream","H3K9me2",3.17460317460317,120,"Low Expression","control6_Seedling"
"381","Downstream","H3K27me3",15.8730158730159,120,"Low Expression","control6_Seedling"
"382","Downstream","H2A-Z",41.2698412698413,120,"Low Expression","control6_Seedling"
"383","Downstream","H2AK121ub",9.52380952380952,120,"Low Expression","control6_Seedling"
"384","Downstream","H3ac",0,120,"Low Expression","control6_Seedling"
"385","Downstream","H3K4me3",15.8730158730159,120,"Low Expression","control6_Seedling"
"386","Downstream","H3K36me3",4.76190476190476,120,"Low Expression","control6_Seedling"
"387","Downstream","H3K27ac",3.17460317460317,120,"Low Expression","control6_Seedling"
"388","Downstream","H4K5ac",3.17460317460317,120,"Low Expression","control6_Seedling"
"389","Downstream","H4K8ac",3.17460317460317,120,"Low Expression","control6_Seedling"
"390","Downstream","H3-1",11.1111111111111,120,"Low Expression","control6_Seedling"
"391","Downstream","H3K9ac",12.6984126984127,120,"Low Expression","control6_Seedling"
"392","Downstream","H4K12ac",3.17460317460317,120,"Low Expression","control6_Seedling"
"393","Downstream","H3K27me1",11.1111111111111,120,"Low Expression","control6_Seedling"
"394","Downstream","H4K16ac",7.93650793650794,120,"Low Expression","control6_Seedling"
"395","Downstream","H3K14ac",6.34920634920635,120,"Low Expression","control6_Seedling"
"396","Downstream","H2A",14.2857142857143,120,"Low Expression","control6_Seedling"
"397","Downstream","H3",4.76190476190476,120,"Low Expression","control6_Seedling"
"398","Downstream","H2A-X",3.17460317460317,120,"Low Expression","control6_Seedling"
"399","Downstream","H3K18ac",0,120,"Low Expression","control6_Seedling"
"400","DownstreamIntergenic","H3-3",28.5714285714286,140,"Low Expression","control6_Seedling"
"401","DownstreamIntergenic","H3K9me2",6.34920634920635,140,"Low Expression","control6_Seedling"
"402","DownstreamIntergenic","H3K27me3",12.6984126984127,140,"Low Expression","control6_Seedling"
"403","DownstreamIntergenic","H2A-Z",26.984126984127,140,"Low Expression","control6_Seedling"
"404","DownstreamIntergenic","H2AK121ub",9.52380952380952,140,"Low Expression","control6_Seedling"
"405","DownstreamIntergenic","H3ac",0,140,"Low Expression","control6_Seedling"
"406","DownstreamIntergenic","H3K4me3",11.1111111111111,140,"Low Expression","control6_Seedling"
"407","DownstreamIntergenic","H3K36me3",3.17460317460317,140,"Low Expression","control6_Seedling"
"408","DownstreamIntergenic","H3K27ac",0,140,"Low Expression","control6_Seedling"
"409","DownstreamIntergenic","H4K5ac",4.76190476190476,140,"Low Expression","control6_Seedling"
"410","DownstreamIntergenic","H4K8ac",0,140,"Low Expression","control6_Seedling"
"411","DownstreamIntergenic","H3-1",15.8730158730159,140,"Low Expression","control6_Seedling"
"412","DownstreamIntergenic","H3K9ac",6.34920634920635,140,"Low Expression","control6_Seedling"
"413","DownstreamIntergenic","H4K12ac",0,140,"Low Expression","control6_Seedling"
"414","DownstreamIntergenic","H3K27me1",12.6984126984127,140,"Low Expression","control6_Seedling"
"415","DownstreamIntergenic","H4K16ac",1.58730158730159,140,"Low Expression","control6_Seedling"
"416","DownstreamIntergenic","H3K14ac",6.34920634920635,140,"Low Expression","control6_Seedling"
"417","DownstreamIntergenic","H2A",9.52380952380952,140,"Low Expression","control6_Seedling"
"418","DownstreamIntergenic","H3",3.17460317460317,140,"Low Expression","control6_Seedling"
"419","DownstreamIntergenic","H2A-X",4.76190476190476,140,"Low Expression","control6_Seedling"
"420","DownstreamIntergenic","H3K18ac",0,140,"Low Expression","control6_Seedling"
"421","UpstreamIntergenic","H3-3",9.63855421686747,-60,"No Expression","control6_Seedling"
"422","UpstreamIntergenic","H3K9me2",4.81927710843374,-60,"No Expression","control6_Seedling"
"423","UpstreamIntergenic","H3K27me3",15.6626506024096,-60,"No Expression","control6_Seedling"
"424","UpstreamIntergenic","H2A-Z",12.0481927710843,-60,"No Expression","control6_Seedling"
"425","UpstreamIntergenic","H2AK121ub",7.2289156626506,-60,"No Expression","control6_Seedling"
"426","UpstreamIntergenic","H3ac",0,-60,"No Expression","control6_Seedling"
"427","UpstreamIntergenic","H3K4me3",2.40963855421687,-60,"No Expression","control6_Seedling"
"428","UpstreamIntergenic","H3K36me3",1.20481927710843,-60,"No Expression","control6_Seedling"
"429","UpstreamIntergenic","H3K27ac",1.20481927710843,-60,"No Expression","control6_Seedling"
"430","UpstreamIntergenic","H4K5ac",3.6144578313253,-60,"No Expression","control6_Seedling"
"431","UpstreamIntergenic","H4K8ac",4.81927710843374,-60,"No Expression","control6_Seedling"
"432","UpstreamIntergenic","H3-1",10.8433734939759,-60,"No Expression","control6_Seedling"
"433","UpstreamIntergenic","H3K9ac",7.2289156626506,-60,"No Expression","control6_Seedling"
"434","UpstreamIntergenic","H4K12ac",4.81927710843374,-60,"No Expression","control6_Seedling"
"435","UpstreamIntergenic","H3K27me1",6.02409638554217,-60,"No Expression","control6_Seedling"
"436","UpstreamIntergenic","H4K16ac",4.81927710843374,-60,"No Expression","control6_Seedling"
"437","UpstreamIntergenic","H3K14ac",3.6144578313253,-60,"No Expression","control6_Seedling"
"438","UpstreamIntergenic","H2A",1.20481927710843,-60,"No Expression","control6_Seedling"
"439","UpstreamIntergenic","H3",3.6144578313253,-60,"No Expression","control6_Seedling"
"440","UpstreamIntergenic","H2A-X",0,-60,"No Expression","control6_Seedling"
"441","UpstreamIntergenic","H3K18ac",6.02409638554217,-60,"No Expression","control6_Seedling"
"442","Promotor1000","H3-3",42.1686746987952,-40,"No Expression","control6_Seedling"
"443","Promotor1000","H3K9me2",6.02409638554217,-40,"No Expression","control6_Seedling"
"444","Promotor1000","H3K27me3",33.7349397590361,-40,"No Expression","control6_Seedling"
"445","Promotor1000","H2A-Z",65.0602409638554,-40,"No Expression","control6_Seedling"
"446","Promotor1000","H2AK121ub",27.710843373494,-40,"No Expression","control6_Seedling"
"447","Promotor1000","H3ac",0,-40,"No Expression","control6_Seedling"
"448","Promotor1000","H3K4me3",37.3493975903614,-40,"No Expression","control6_Seedling"
"449","Promotor1000","H3K36me3",27.710843373494,-40,"No Expression","control6_Seedling"
"450","Promotor1000","H3K27ac",18.0722891566265,-40,"No Expression","control6_Seedling"
"451","Promotor1000","H4K5ac",33.7349397590361,-40,"No Expression","control6_Seedling"
"452","Promotor1000","H4K8ac",31.3253012048193,-40,"No Expression","control6_Seedling"
"453","Promotor1000","H3-1",32.5301204819277,-40,"No Expression","control6_Seedling"
"454","Promotor1000","H3K9ac",36.144578313253,-40,"No Expression","control6_Seedling"
"455","Promotor1000","H4K12ac",26.5060240963855,-40,"No Expression","control6_Seedling"
"456","Promotor1000","H3K27me1",27.710843373494,-40,"No Expression","control6_Seedling"
"457","Promotor1000","H4K16ac",24.0963855421687,-40,"No Expression","control6_Seedling"
"458","Promotor1000","H3K14ac",25.3012048192771,-40,"No Expression","control6_Seedling"
"459","Promotor1000","H2A",19.2771084337349,-40,"No Expression","control6_Seedling"
"460","Promotor1000","H3",16.8674698795181,-40,"No Expression","control6_Seedling"
"461","Promotor1000","H2A-X",3.6144578313253,-40,"No Expression","control6_Seedling"
"462","Promotor1000","H3K18ac",10.8433734939759,-40,"No Expression","control6_Seedling"
"463","Promotor500","H3-3",34.9397590361446,-20,"No Expression","control6_Seedling"
"464","Promotor500","H3K9me2",4.81927710843374,-20,"No Expression","control6_Seedling"
"465","Promotor500","H3K27me3",39.7590361445783,-20,"No Expression","control6_Seedling"
"466","Promotor500","H2A-Z",83.1325301204819,-20,"No Expression","control6_Seedling"
"467","Promotor500","H2AK121ub",38.5542168674699,-20,"No Expression","control6_Seedling"
"468","Promotor500","H3ac",0,-20,"No Expression","control6_Seedling"
"469","Promotor500","H3K4me3",60.2409638554217,-20,"No Expression","control6_Seedling"
"470","Promotor500","H3K36me3",26.5060240963855,-20,"No Expression","control6_Seedling"
"471","Promotor500","H3K27ac",14.4578313253012,-20,"No Expression","control6_Seedling"
"472","Promotor500","H4K5ac",45.7831325301205,-20,"No Expression","control6_Seedling"
"473","Promotor500","H4K8ac",44.578313253012,-20,"No Expression","control6_Seedling"
"474","Promotor500","H3-1",49.3975903614458,-20,"No Expression","control6_Seedling"
"475","Promotor500","H3K9ac",49.3975903614458,-20,"No Expression","control6_Seedling"
"476","Promotor500","H4K12ac",42.1686746987952,-20,"No Expression","control6_Seedling"
"477","Promotor500","H3K27me1",18.0722891566265,-20,"No Expression","control6_Seedling"
"478","Promotor500","H4K16ac",30.1204819277108,-20,"No Expression","control6_Seedling"
"479","Promotor500","H3K14ac",28.9156626506024,-20,"No Expression","control6_Seedling"
"480","Promotor500","H2A",9.63855421686747,-20,"No Expression","control6_Seedling"
"481","Promotor500","H3",15.6626506024096,-20,"No Expression","control6_Seedling"
"482","Promotor500","H2A-X",3.6144578313253,-20,"No Expression","control6_Seedling"
"483","Promotor500","H3K18ac",9.63855421686747,-20,"No Expression","control6_Seedling"
"484","Gene20","H3-3",61.4457831325301,20,"No Expression","control6_Seedling"
"485","Gene20","H3K9me2",4.81927710843374,20,"No Expression","control6_Seedling"
"486","Gene20","H3K27me3",48.1927710843374,20,"No Expression","control6_Seedling"
"487","Gene20","H2A-Z",83.1325301204819,20,"No Expression","control6_Seedling"
"488","Gene20","H2AK121ub",43.3734939759036,20,"No Expression","control6_Seedling"
"489","Gene20","H3ac",0,20,"No Expression","control6_Seedling"
"490","Gene20","H3K4me3",68.6746987951807,20,"No Expression","control6_Seedling"
"491","Gene20","H3K36me3",38.5542168674699,20,"No Expression","control6_Seedling"
"492","Gene20","H3K27ac",21.6867469879518,20,"No Expression","control6_Seedling"
"493","Gene20","H4K5ac",46.9879518072289,20,"No Expression","control6_Seedling"
"494","Gene20","H4K8ac",49.3975903614458,20,"No Expression","control6_Seedling"
"495","Gene20","H3-1",81.9277108433735,20,"No Expression","control6_Seedling"
"496","Gene20","H3K9ac",61.4457831325301,20,"No Expression","control6_Seedling"
"497","Gene20","H4K12ac",46.9879518072289,20,"No Expression","control6_Seedling"
"498","Gene20","H3K27me1",56.6265060240964,20,"No Expression","control6_Seedling"
"499","Gene20","H4K16ac",43.3734939759036,20,"No Expression","control6_Seedling"
"500","Gene20","H3K14ac",43.3734939759036,20,"No Expression","control6_Seedling"
"501","Gene20","H2A",22.8915662650602,20,"No Expression","control6_Seedling"
"502","Gene20","H3",34.9397590361446,20,"No Expression","control6_Seedling"
"503","Gene20","H2A-X",10.8433734939759,20,"No Expression","control6_Seedling"
"504","Gene20","H3K18ac",22.8915662650602,20,"No Expression","control6_Seedling"
"505","Gene40","H3-3",53.0120481927711,40,"No Expression","control6_Seedling"
"506","Gene40","H3K9me2",4.81927710843374,40,"No Expression","control6_Seedling"
"507","Gene40","H3K27me3",42.1686746987952,40,"No Expression","control6_Seedling"
"508","Gene40","H2A-Z",71.0843373493976,40,"No Expression","control6_Seedling"
"509","Gene40","H2AK121ub",13.2530120481928,40,"No Expression","control6_Seedling"
"510","Gene40","H3ac",0,40,"No Expression","control6_Seedling"
"511","Gene40","H3K4me3",48.1927710843374,40,"No Expression","control6_Seedling"
"512","Gene40","H3K36me3",32.5301204819277,40,"No Expression","control6_Seedling"
"513","Gene40","H3K27ac",7.2289156626506,40,"No Expression","control6_Seedling"
"514","Gene40","H4K5ac",19.2771084337349,40,"No Expression","control6_Seedling"
"515","Gene40","H4K8ac",16.8674698795181,40,"No Expression","control6_Seedling"
"516","Gene40","H3-1",78.3132530120482,40,"No Expression","control6_Seedling"
"517","Gene40","H3K9ac",34.9397590361446,40,"No Expression","control6_Seedling"
"518","Gene40","H4K12ac",13.2530120481928,40,"No Expression","control6_Seedling"
"519","Gene40","H3K27me1",53.0120481927711,40,"No Expression","control6_Seedling"
"520","Gene40","H4K16ac",13.2530120481928,40,"No Expression","control6_Seedling"
"521","Gene40","H3K14ac",27.710843373494,40,"No Expression","control6_Seedling"
"522","Gene40","H2A",43.3734939759036,40,"No Expression","control6_Seedling"
"523","Gene40","H3",28.9156626506024,40,"No Expression","control6_Seedling"
"524","Gene40","H2A-X",15.6626506024096,40,"No Expression","control6_Seedling"
"525","Gene40","H3K18ac",6.02409638554217,40,"No Expression","control6_Seedling"
"526","Gene60","H3-3",49.3975903614458,60,"No Expression","control6_Seedling"
"527","Gene60","H3K9me2",4.81927710843374,60,"No Expression","control6_Seedling"
"528","Gene60","H3K27me3",38.5542168674699,60,"No Expression","control6_Seedling"
"529","Gene60","H2A-Z",63.855421686747,60,"No Expression","control6_Seedling"
"530","Gene60","H2AK121ub",8.43373493975904,60,"No Expression","control6_Seedling"
"531","Gene60","H3ac",0,60,"No Expression","control6_Seedling"
"532","Gene60","H3K4me3",34.9397590361446,60,"No Expression","control6_Seedling"
"533","Gene60","H3K36me3",19.2771084337349,60,"No Expression","control6_Seedling"
"534","Gene60","H3K27ac",3.6144578313253,60,"No Expression","control6_Seedling"
"535","Gene60","H4K5ac",10.8433734939759,60,"No Expression","control6_Seedling"
"536","Gene60","H4K8ac",7.2289156626506,60,"No Expression","control6_Seedling"
"537","Gene60","H3-1",79.5180722891566,60,"No Expression","control6_Seedling"
"538","Gene60","H3K9ac",16.8674698795181,60,"No Expression","control6_Seedling"
"539","Gene60","H4K12ac",6.02409638554217,60,"No Expression","control6_Seedling"
"540","Gene60","H3K27me1",43.3734939759036,60,"No Expression","control6_Seedling"
"541","Gene60","H4K16ac",7.2289156626506,60,"No Expression","control6_Seedling"
"542","Gene60","H3K14ac",28.9156626506024,60,"No Expression","control6_Seedling"
"543","Gene60","H2A",39.7590361445783,60,"No Expression","control6_Seedling"
"544","Gene60","H3",19.2771084337349,60,"No Expression","control6_Seedling"
"545","Gene60","H2A-X",15.6626506024096,60,"No Expression","control6_Seedling"
"546","Gene60","H3K18ac",4.81927710843374,60,"No Expression","control6_Seedling"
"547","Gene80","H3-3",57.8313253012048,80,"No Expression","control6_Seedling"
"548","Gene80","H3K9me2",3.6144578313253,80,"No Expression","control6_Seedling"
"549","Gene80","H3K27me3",38.5542168674699,80,"No Expression","control6_Seedling"
"550","Gene80","H2A-Z",69.8795180722892,80,"No Expression","control6_Seedling"
"551","Gene80","H2AK121ub",13.2530120481928,80,"No Expression","control6_Seedling"
"552","Gene80","H3ac",0,80,"No Expression","control6_Seedling"
"553","Gene80","H3K4me3",45.7831325301205,80,"No Expression","control6_Seedling"
"554","Gene80","H3K36me3",18.0722891566265,80,"No Expression","control6_Seedling"
"555","Gene80","H3K27ac",3.6144578313253,80,"No Expression","control6_Seedling"
"556","Gene80","H4K5ac",15.6626506024096,80,"No Expression","control6_Seedling"
"557","Gene80","H4K8ac",14.4578313253012,80,"No Expression","control6_Seedling"
"558","Gene80","H3-1",84.3373493975904,80,"No Expression","control6_Seedling"
"559","Gene80","H3K9ac",22.8915662650602,80,"No Expression","control6_Seedling"
"560","Gene80","H4K12ac",13.2530120481928,80,"No Expression","control6_Seedling"
"561","Gene80","H3K27me1",54.2168674698795,80,"No Expression","control6_Seedling"
"562","Gene80","H4K16ac",10.8433734939759,80,"No Expression","control6_Seedling"
"563","Gene80","H3K14ac",37.3493975903614,80,"No Expression","control6_Seedling"
"564","Gene80","H2A",32.5301204819277,80,"No Expression","control6_Seedling"
"565","Gene80","H3",19.2771084337349,80,"No Expression","control6_Seedling"
"566","Gene80","H2A-X",15.6626506024096,80,"No Expression","control6_Seedling"
"567","Gene80","H3K18ac",3.6144578313253,80,"No Expression","control6_Seedling"
"568","Gene100","H3-3",65.0602409638554,100,"No Expression","control6_Seedling"
"569","Gene100","H3K9me2",3.6144578313253,100,"No Expression","control6_Seedling"
"570","Gene100","H3K27me3",36.144578313253,100,"No Expression","control6_Seedling"
"571","Gene100","H2A-Z",78.3132530120482,100,"No Expression","control6_Seedling"
"572","Gene100","H2AK121ub",20.4819277108434,100,"No Expression","control6_Seedling"
"573","Gene100","H3ac",0,100,"No Expression","control6_Seedling"
"574","Gene100","H3K4me3",49.3975903614458,100,"No Expression","control6_Seedling"
"575","Gene100","H3K36me3",19.2771084337349,100,"No Expression","control6_Seedling"
"576","Gene100","H3K27ac",6.02409638554217,100,"No Expression","control6_Seedling"
"577","Gene100","H4K5ac",21.6867469879518,100,"No Expression","control6_Seedling"
"578","Gene100","H4K8ac",15.6626506024096,100,"No Expression","control6_Seedling"
"579","Gene100","H3-1",71.0843373493976,100,"No Expression","control6_Seedling"
"580","Gene100","H3K9ac",25.3012048192771,100,"No Expression","control6_Seedling"
"581","Gene100","H4K12ac",16.8674698795181,100,"No Expression","control6_Seedling"
"582","Gene100","H3K27me1",54.2168674698795,100,"No Expression","control6_Seedling"
"583","Gene100","H4K16ac",14.4578313253012,100,"No Expression","control6_Seedling"
"584","Gene100","H3K14ac",36.144578313253,100,"No Expression","control6_Seedling"
"585","Gene100","H2A",26.5060240963855,100,"No Expression","control6_Seedling"
"586","Gene100","H3",22.8915662650602,100,"No Expression","control6_Seedling"
"587","Gene100","H2A-X",9.63855421686747,100,"No Expression","control6_Seedling"
"588","Gene100","H3K18ac",8.43373493975904,100,"No Expression","control6_Seedling"
"589","Downstream","H3-3",32.5301204819277,120,"No Expression","control6_Seedling"
"590","Downstream","H3K9me2",1.20481927710843,120,"No Expression","control6_Seedling"
"591","Downstream","H3K27me3",28.9156626506024,120,"No Expression","control6_Seedling"
"592","Downstream","H2A-Z",68.6746987951807,120,"No Expression","control6_Seedling"
"593","Downstream","H2AK121ub",15.6626506024096,120,"No Expression","control6_Seedling"
"594","Downstream","H3ac",0,120,"No Expression","control6_Seedling"
"595","Downstream","H3K4me3",24.0963855421687,120,"No Expression","control6_Seedling"
"596","Downstream","H3K36me3",10.8433734939759,120,"No Expression","control6_Seedling"
"597","Downstream","H3K27ac",6.02409638554217,120,"No Expression","control6_Seedling"
"598","Downstream","H4K5ac",12.0481927710843,120,"No Expression","control6_Seedling"
"599","Downstream","H4K8ac",8.43373493975904,120,"No Expression","control6_Seedling"
"600","Downstream","H3-1",20.4819277108434,120,"No Expression","control6_Seedling"
"601","Downstream","H3K9ac",19.2771084337349,120,"No Expression","control6_Seedling"
"602","Downstream","H4K12ac",12.0481927710843,120,"No Expression","control6_Seedling"
"603","Downstream","H3K27me1",21.6867469879518,120,"No Expression","control6_Seedling"
"604","Downstream","H4K16ac",8.43373493975904,120,"No Expression","control6_Seedling"
"605","Downstream","H3K14ac",15.6626506024096,120,"No Expression","control6_Seedling"
"606","Downstream","H2A",12.0481927710843,120,"No Expression","control6_Seedling"
"607","Downstream","H3",1.20481927710843,120,"No Expression","control6_Seedling"
"608","Downstream","H2A-X",3.6144578313253,120,"No Expression","control6_Seedling"
"609","Downstream","H3K18ac",3.6144578313253,120,"No Expression","control6_Seedling"
"610","DownstreamIntergenic","H3-3",15.6626506024096,140,"No Expression","control6_Seedling"
"611","DownstreamIntergenic","H3K9me2",3.6144578313253,140,"No Expression","control6_Seedling"
"612","DownstreamIntergenic","H3K27me3",18.0722891566265,140,"No Expression","control6_Seedling"
"613","DownstreamIntergenic","H2A-Z",37.3493975903614,140,"No Expression","control6_Seedling"
"614","DownstreamIntergenic","H2AK121ub",8.43373493975904,140,"No Expression","control6_Seedling"
"615","DownstreamIntergenic","H3ac",0,140,"No Expression","control6_Seedling"
"616","DownstreamIntergenic","H3K4me3",7.2289156626506,140,"No Expression","control6_Seedling"
"617","DownstreamIntergenic","H3K36me3",3.6144578313253,140,"No Expression","control6_Seedling"
"618","DownstreamIntergenic","H3K27ac",1.20481927710843,140,"No Expression","control6_Seedling"
"619","DownstreamIntergenic","H4K5ac",3.6144578313253,140,"No Expression","control6_Seedling"
"620","DownstreamIntergenic","H4K8ac",3.6144578313253,140,"No Expression","control6_Seedling"
"621","DownstreamIntergenic","H3-1",8.43373493975904,140,"No Expression","control6_Seedling"
"622","DownstreamIntergenic","H3K9ac",7.2289156626506,140,"No Expression","control6_Seedling"
"623","DownstreamIntergenic","H4K12ac",3.6144578313253,140,"No Expression","control6_Seedling"
"624","DownstreamIntergenic","H3K27me1",9.63855421686747,140,"No Expression","control6_Seedling"
"625","DownstreamIntergenic","H4K16ac",2.40963855421687,140,"No Expression","control6_Seedling"
"626","DownstreamIntergenic","H3K14ac",3.6144578313253,140,"No Expression","control6_Seedling"
"627","DownstreamIntergenic","H2A",4.81927710843374,140,"No Expression","control6_Seedling"
"628","DownstreamIntergenic","H3",1.20481927710843,140,"No Expression","control6_Seedling"
"629","DownstreamIntergenic","H2A-X",1.20481927710843,140,"No Expression","control6_Seedling"
"630","DownstreamIntergenic","H3K18ac",2.40963855421687,140,"No Expression","control6_Seedling"
